site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
Retinoblastoma,AJCC7,any,T,T4d,Intracranial extension past chiasm,,auto_extracted_v1_5_review,579,Primary Tumor (T),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,579,Primary Tumor (T),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,N,N0,No regional lymph node involvement,,auto_extracted_v1_5_review,579,Regional Lymph Nodes (N),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,N,N1,"Regional lymph node involvement (preauricular, cervical, submandibular)",,auto_extracted_v1_5_review,579,Regional Lymph Nodes (N),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,N,N2,Distant lymph node involvement,,auto_extracted_v1_5_review,579,Regional Lymph Nodes (N),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,579,Regional Lymph Nodes (N),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M0,No metastasis,,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M1,Metastasis to sites other than CNS,,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M1a,Single lesion to sites other than CNS,,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M1b,Multiple lesions to sites other than CNS,,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M1c,Prechiasmatic CNS lesion(s),,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC7,any,M,M1d,"Postchiasmatic CNS lesion(s) M1e Leptomeningeal and/or CSF involvement Pathologic Classifi cation (pTNM) Primary Tumor (pT ) pTX Primary tumor cannot be assessed pT0 No evidence of primary tumor pT1 Tumor confi ned to eye with no optic nerve or choroidal invasion pT2 Tumor with minimal optic nerve and/or choroidal invasion: pT2a Tumor superfi cially invades optic nerve head but does not extend past lamina cribrosa or tumor exhibits focal choroidal invasion pT2b Tumor superfi cially invades optic nerve head but does not extend past lamina cribrosa and exhibits focal choroidal invasion pT3 Tumor with signifi cant optic nerve and/or choroidal invasion: pT3a Tumor invades optic nerve past lamina cribrosa but not to surgical resection line or tumor exhibits massive choroidal invasion pT3b Tumor invades optic nerve past lamina cribrosa but not to surgical resection line and exhibits massive choroidal invasion pT4 Tumor invades optic nerve to resection line or exhibits extra-ocular extension elsewhere pT4a Tumor invades optic nerve to resection line but no extra-ocular extension identifi ed pT4b Tumor invades optic nerve to resection line and extra-ocular extension identifi ed Regional Lymph Nodes (pN ) pNX Regional lymph nodes cannot be assessed pN0 No regional lymph node involvement pN1 Regional lymph node involvement (preauricular, cervical) N2 Distant lymph node involvement Metastasis (pM )",,auto_extracted_v1_5_review,579,Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC8,any,T,T4a,Primary tumor category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Retinoblastoma,AJCC8,any,T,T4b,Primary tumor category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Retinoblastoma,AJCC8,any,N,N0,No regional lymph node metastasis.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Retinoblastoma,AJCC8,any,N,N1,Regional lymph node category imported from staging table; site-specific definition requires manual review.,Generic fallback generated because the category was used in imported staging rules but no disease-site definition was extracted. Cancer committee review required.,generic_fallback_v1_5_review_required,,,generated_rule_category_fallback_v1_5
Retinoblastoma,AJCC8,any,M,M0,No signs or symptoms of intracranial or distant metastasis,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,219,Definition of Distant Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC8,any,M,M1,Distant metastasis with histopathologic confirmation,Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,219,Definition of Distant Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC8,any,M,M1a,"Tumor(s) involving any distant site (e.g., bone marrow, liver) on clinical or radiologic tests cM Category cM Criteria",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,219,Definition of Distant Metastasis (M),manual_extraction_v1_5
Retinoblastoma,AJCC8,any,M,M1b,"Pathological evidence of tumor in the cerebrospinal fluid or CNS parenchyma Definition of Heritable Trait (H) H Category H Criteria HX Unknown or insufficient evidence of a constitutional RB1 gene mutation. H0 Normal RB1 alleles in blood tested with demonstrated high-sensitivity assays H1 Bilateral retinoblastoma, retinoblastoma with an intracranial primitive neuroectodermal tumor (i.e., trilateral retinoblastoma), patient with family history of retinoblastoma, or molecular definition of a constitutional RB1 gene mutation Pathological Classification (pTNM) Definition of Primary Tumor (pT) pT Category pT Criteria pTX Unknown evidence of intraocular tumor pT0 No evidence of intraocular tumor pT1 Intraocular tumor(s) without any local invasion, focal choroidal invasion, or pre- or intralaminar involvement of the optic nerve head pT2 Intraocular tumor(s) with local invasion pT2a Concomitant focal choroidal invasion and pre- or intralaminar involvement of the optic nerve head pT2b Tumor invasion of stroma of iris and/or trabecular meshwork and/or Schlemm's canal pT3 Intraocular tumor(s) with significant local invasion pT3a Massive choroidal invasion (>3 mm in largest diameter, or multiple foci of focal choroidal involvement totalling >3 mm, or any full-thickness choroidal involvement) pT3b Retrolaminar invasion of the optic nerve head, not involving the transected end of the optic nerve pT3c Any partial-thickness involvement of the sclera within the inner two thirds pT3d Full-thickness invasion into the outer third of the sclera and/or invasion into or around emissary channels pT4 Evidence of extraocular tumor: tumor at the transected end of the optic nerve, tumor in the meningeal spaces around the optic nerve, full- thickness invasion of the sclera with invasion of the episclera, adjacent adipose tissue, extraocular muscle, bone, conjunctiva, or eyelids 68 Retinoblastoma AJCC 8th Edition Updates and Corrections Definition of Regional Lymph Node (pN) pN Category pN Criteria pNX Regional lymph node involvement cannot be assessed pN0 No lymph node involvement pN1 Regional lymph node involvement",Extracted from uploaded AJCC8 update/correction PDF using printed-page chapter mapping.,auto_extracted_v1_5_review,219,Definition of Distant Metastasis (M),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,T1,Tumor 15 mm or less in greatest dimension,,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,T2,Tumor more than 15 mm in greatest dimension without invasion of globe or bony wall,,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,T3,Tumor of any size with invasion of orbital tissues and/or bony walls,,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,T4,"Tumor invasion of globe or periorbital structure, such as eyelids, temporal fossa, nasal cavity and paranasal sinuses, and/or central nervous system",,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,594,Primary Tumor (T),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,N,N0,No regional lymph node metastasis,,auto_extracted_v1_5_review,594,Regional Lymph Nodes (N),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,N,N1,Regional lymph node metastasis,,auto_extracted_v1_5_review,594,Regional Lymph Nodes (N),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,594,Regional Lymph Nodes (N),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,594,Distant Metastasis (M),manual_extraction_v1_5
Sarcoma of the Orbit,AJCC7,any,M,M1,CLINICAL No stage grouping is presently recommended. PATHOLOGIC No stage grouping is presently recommended. PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: None CLINICALLY SIGNIFICANT: None,,auto_extracted_v1_5_review,595,DISTANT METASTASIS (M),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T1a,Tumor invades lamina propria,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T1b,Tumor invades submucosa*,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T2,Tumor invades muscularis propria,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T3,Tumor invades through the muscularis propria into the subserosa or into the nonperitonealized perimuscular tissue (mesentery or retroperito- neum) with extension 2 cm or less*,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,T4,"Tumor perforates the visceral peritoneum or directly invades other organs or structures (includes other loops of small intestine, mesen- tery, or retroperitoneum more than 2 cm, and abdominal wall by way of serosa; for duodenum only, invasion of pancreas or bile duct) * Note : The nonperitonealized perimuscular tissue is, for jejunum and ileum, part of the mesentery and, for duodenum in areas where serosa is lacking, part of the interface with the pancreas.",,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,T,Tis,Carcinoma in situ,,auto_extracted_v1_5_review,145,Primary Tumor (T),manual_extraction_v1_5
Small Intestine,AJCC7,any,N,N0,No regional lymph node metastasis,,auto_extracted_v1_5_review,145,Regional Lymph Nodes (N),manual_extraction_v1_5
Small Intestine,AJCC7,any,N,N1,Metastasis in 1-3 regional lymph nodes,,auto_extracted_v1_5_review,145,Regional Lymph Nodes (N),manual_extraction_v1_5
Small Intestine,AJCC7,any,N,N2,Metastasis in four or more regional lymph nodes,,auto_extracted_v1_5_review,145,Regional Lymph Nodes (N),manual_extraction_v1_5
Small Intestine,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,145,Regional Lymph Nodes (N),manual_extraction_v1_5
Small Intestine,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,145,Distant Metastasis (M),manual_extraction_v1_5
Small Intestine,AJCC7,any,M,M1,Stage unknown Stage unknown CLINICAL Extent of disease before any treatment S TAGE C ATEGORY D EFINITIONS PATHOLOGIC Extent of disease during and from surgery S MALL I NTESTINE S TAGING F ORM TUMOR SIZE: A NAT OM I C S T A GE • P R OGN OST I C G R OU PS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION (continued on next page) /381449t PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: None CLINICALLY SIGNIFICANT: Pre-surgical Carcinoembryonic Antigen (CEA): __________ Microsatellite Instability (MSI): _________________ Presence of Crohn's Disease: ________________,,auto_extracted_v1_5_review,147,DISTANT METASTASIS (M),manual_extraction_v1_5
Small Intestine: Other Histologies,AJCC7,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T1,Tumor invades lamina propria or submucosa（侵犯固有層或黏膜下層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T1a,Tumor invades lamina propria（侵犯固有層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T1b,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T3,Tumor invades through muscularis propria into subserosa or nonperitonealized perimuscular tissue without serosal penetration（穿越肌層至漿膜下/非腹膜化周圍組織，未穿透漿膜）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,T4,Tumor perforates visceral peritoneum or directly invades other organs/structures（穿透臟層腹膜或直接侵犯其他器官/構造）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC7,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T1,Tumor invades lamina propria or submucosa（侵犯固有層或黏膜下層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T1a,Tumor invades lamina propria（侵犯固有層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T1b,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T3,Tumor invades through muscularis propria into subserosa or nonperitonealized perimuscular tissue without serosal penetration（穿越肌層至漿膜下/非腹膜化周圍組織，未穿透漿膜）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,T4,Tumor perforates visceral peritoneum or directly invades other organs/structures（穿透臟層腹膜或直接侵犯其他器官/構造）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
Small Intestine: Other Histologies,AJCC8,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T1,Tumor invades lamina propria or submucosa（侵犯固有層或黏膜下層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T1a,Tumor invades lamina propria（侵犯固有層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T1b,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T3,Tumor invades through muscularis propria into subserosa or nonperitonealized perimuscular tissue without serosal penetration（穿越肌層至漿膜下/非腹膜化周圍組織，未穿透漿膜）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,T4,Tumor perforates visceral peritoneum or directly invades other organs/structures（穿透臟層腹膜或直接侵犯其他器官/構造）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC7,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T0,No evidence of primary tumor（無原發腫瘤證據）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T1,Tumor invades lamina propria or submucosa（侵犯固有層或黏膜下層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T1a,Tumor invades lamina propria（侵犯固有層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T1b,Tumor invades submucosa（侵犯黏膜下層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T2,Tumor invades muscularis propria（侵犯固有肌層）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T3,Tumor invades through muscularis propria into subserosa or nonperitonealized perimuscular tissue without serosal penetration（穿越肌層至漿膜下/非腹膜化周圍組織，未穿透漿膜）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,T4,Tumor perforates visceral peritoneum or directly invades other organs/structures（穿透臟層腹膜或直接侵犯其他器官/構造）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,TX,Primary tumor cannot be assessed（原發腫瘤無法評估）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,T,Tis,Carcinoma in situ（原位癌）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,N,N0,No regional lymph node metastasis（無區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,N,N1,Metastasis in 1–3 regional lymph nodes（1–3 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,N,N2,Metastasis in 4 or more regional lymph nodes（≥4 顆區域淋巴結轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,N,NX,Regional lymph nodes cannot be assessed（區域淋巴結無法評估）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,M,M0,No distant metastasis（無遠端轉移）,,checked_v0_7,,,existing_v1_3
Small intestine,AJCC8,any,M,M1,Distant metastasis（有遠端轉移）,,checked_v0_7,,,existing_v1_3
Soft Tissue Sarcoma,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T1,Tumor 5 cm or less in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T1a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T1b,Deep tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T2,Tumor more than 5 cm in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T2a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,N,N1,M0 M1,,auto_extracted_v1_5_review,313,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,311,Distant Metastasis (M),manual_extraction_v1_5
Soft Tissue Sarcoma,AJCC7,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",,auto_extracted_v1_5_review,313,DISTANT METASTASIS (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T0,No evidence of primary tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T1,Tumor 5 cm or less in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T1a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T1b,Deep tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T2,Tumor more than 5 cm in greatest dimension*,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T2a,Superfi cial tumor,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,T2b,"Deep tumor * Note : Superfi cial tumor is located exclusively above the superfi cial fascia without invasion of the fascia; deep tumor is located either exclusively beneath the superfi cial fascia, super- fi cial to the fascia with invasion of or through the fascia, or both superfi cial yet beneath the fascia.",,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,T,TX,Primary tumor cannot be assessed,,auto_extracted_v1_5_review,311,Primary Tumor (T),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,N,N0,No regional lymph node metastasis N1* Regional lymph node metastasis * Note : Presence of positive nodes (N1) in M0 tumors is considered Stage III.,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,N,N1,M0 M1,,auto_extracted_v1_5_review,313,REGIONAL LYMPH NODES (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,N,NX,Regional lymph nodes cannot be assessed,,auto_extracted_v1_5_review,311,Regional Lymph Nodes (N),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,M,M0,No distant metastasis,,auto_extracted_v1_5_review,311,Distant Metastasis (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC7,any,M,M1,"Any G Stage unknown Stage unknown STAGE CATEGORY DEFINITIONS HOSPITAL NAME/ADDRESS PATIENT NAME/ INFORMATION S OFT T ISSUE S ARCOMA S TAGING F ORM A NATOMIC S TAGE • P ROGNOSTIC G ROUPS left right bilateral LATERALITY: TUMOR SIZE: /381449t (continued from previous page) PROGNOSTIC FACTORS (SITE-SPECIFIC FACTORS) REQUIRED FOR STAGING: Grade _____________________ CLINICALLY SIGNIFICANT: Neurovascular invasion as determined by pathology: ____________________________ Bone invasion as determined by imaging: ______________________________________ If pM1, source of pathologic metastatic specimen: _______________________________",,auto_extracted_v1_5_review,313,DISTANT METASTASIS (M),manual_extraction_v1_5
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T0,No evidence of primary tumor,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
Soft Tissue Sarcoma of the Abdomen and Thoracic Visceral Organs,AJCC8,any,T,T1,Tumor 5 cm or less in greatest dimension*,AJCC8 explicit definition was not present/extracted from the uploaded AJCC8 update/correction PDF; AJCC7 wording carried forward for display only and cancer committee review.,fallback_from_AJCC7_for_AJCC8_review_required,311,Primary Tumor (T),fallback_AJCC7_to_AJCC8_v1_5_review
